ID	Name
OBT:001212	mine waste
OBT:003266	mine waste water
OBT:000350	mineral matter
OBT:000742	mineral oil
OBT:000743	mineral soil
OBT:002526	mineral water
OBT:001647	mining slag heap
OBT:002527	mink
OBT:002528	mint
OBT:002138	mint and related product
OBT:000351	mire
OBT:001648	mite
OBT:001649	mixed cereal-based snack
OBT:001650	mixed dish
OBT:003106	mixed salad
OBT:002139	mixed vegetable
OBT:000744	mixotroph
OBT:001213	model plant
OBT:001214	moderate halophile
OBT:002140	modified-atmosphere-packed food
OBT:003000	moldy peanut
OBT:001215	mollusc
OBT:001651	mollusc and product thereof
OBT:003107	monkey
OBT:003001	monocyte
OBT:000352	monument
OBT:001216	moor
OBT:003422	moose
OBT:003479	Morbier
OBT:003244	Morcela de Arroz
OBT:003267	morel
OBT:002141	morel and related product
OBT:002142	mosquito
OBT:000745	moss
OBT:001652	moth
OBT:003491	mother
OBT:000117	motile
OBT:003492	mould ripened cheese
OBT:000746	mound
OBT:000747	mountain
OBT:002727	mouse
OBT:002143	moussaka
OBT:001653	mouth
OBT:001217	mouth part
OBT:002820	moxifloxacin resistant
OBT:002821	moxifloxacin sensitive
OBT:002822	moxifloxacin tolerant
OBT:003452	mozzarella
OBT:002144	mucocutaneous surface
OBT:001654	mucosal surface
OBT:001218	mucosal tissue
OBT:001219	mucous membrane
OBT:001220	mucus
OBT:001221	mud
OBT:001655	mud sediment
OBT:001222	mud volcano
OBT:000748	muddy water
OBT:001656	mudflat
OBT:001223	mudpit
OBT:001657	muesli
OBT:002145	mulberry tree
OBT:002529	mullet meat
OBT:000353	multicellular arrangement phenotype
OBT:002146	mummy
OBT:001658	mummy tissue
OBT:003296	mung bean plant
OBT:002917	municipal sewage plant
OBT:003002	municipal sewage sludge digester
OBT:001224	municipal sludge
OBT:001225	municipal solid waste
OBT:003218	munkoyo
OBT:003512	Munster
OBT:000749	mural painting
OBT:002530	murine
OBT:001226	muscle
OBT:000750	musculoskeletal system
OBT:000751	musculoskeletal system part
OBT:000752	mushroom
OBT:001659	mushroom based dish
OBT:002531	mushroom bed
OBT:000354	mushroom farm
OBT:002728	muskmelon
OBT:002532	muskrat
OBT:002147	mussel and product thereof
OBT:000753	mussel farm
OBT:001660	mustard
OBT:002148	mustelidae
OBT:000118	mutant
OBT:002149	mutton meat
OBT:002823	naladixic acid resistant
OBT:003003	naphthalene contaminated sediment
OBT:000754	nare
OBT:000755	nasal cavity
OBT:000756	nasal epithelia
OBT:001227	nasal passage abscess
OBT:001228	nasal secretion
OBT:001661	nasopharyngeal mucosa
OBT:000757	nasopharynx
OBT:000758	natron-alkaliphilic
OBT:003388	natto
OBT:000013	natural environment habitat
OBT:000759	natural gas
OBT:003361	natural gas-enriched soil
OBT:000355	naval surface ship
OBT:001229	neck
OBT:000760	necropolis
OBT:000761	necrotic lesion
OBT:000762	necrotrophic
OBT:002150	nectarine and primary derivative thereof
OBT:002533	nectarine as food
OBT:000356	needle
OBT:000763	negative aerotactic
OBT:000764	negative chemotactic
OBT:000174	Neisser stain phenotype
OBT:000472	Neisser-negative
OBT:000473	Neisser-positive
OBT:001230	nematode
OBT:000765	nerve
OBT:000766	nervous system
OBT:000357	nervous system part
OBT:000119	nest
OBT:003513	Neufchatel
OBT:000358	neuston
OBT:003063	neutral hotspring
OBT:000359	neutralophile
OBT:003004	neutrophil
OBT:001662	newborn animal
OBT:003453	newborn infant
OBT:003005	nitrobenzene contaminated sediment
OBT:001663	nitrogen fertilizer factory
OBT:002534	nitrogen-poor soil
OBT:000120	non motile
OBT:001664	non-biofilm forming
OBT:000121	non-immune serum
OBT:000122	non-sporulating
OBT:002824	norfloxacin resistant
OBT:002825	norfloxacin sensitive
OBT:002826	norfloxacin tolerant
OBT:000767	nose
OBT:002151	nougat
OBT:000768	noxious plant
OBT:002918	nozzle
OBT:003080	Ntoba Mbodi
OBT:002152	nucellus
OBT:002729	nugget
OBT:001231	nursing home
OBT:003297	nursing home resident
OBT:001665	nut
OBT:001232	nut and primary derivative thereof
OBT:003064	nut based drink
OBT:002153	nutmeg
OBT:000360	nutrient broth
OBT:002535	nutrient-poor soil
OBT:001666	oak
OBT:002154	oat and primary derivative thereof
OBT:002536	oat as food
OBT:003423	oat beverage
OBT:003454	oat milk
OBT:002919	oat plant
OBT:000769	obligate aerobe
OBT:000770	obligate anaerobe
OBT:001233	obligate halophile
OBT:001667	obligate methanotroph
OBT:000771	obligate parasite
OBT:002827	obligate phytopathogen
OBT:000772	obligate piezophile
OBT:002730	ocean trench
OBT:002155	octopus and product thereof
OBT:001668	oesophagus
OBT:001234	offal and product thereof
OBT:000773	office
OBT:001669	offshore oil industry
OBT:001670	offspring
OBT:003006	oil contaminated sediment
OBT:003389	oil contaminated soil
OBT:001235	oil field
OBT:002828	oil field water
OBT:001236	oil industry
OBT:003007	oil mill wastewater
OBT:001671	oil pipeline
OBT:001672	oil reservoir
OBT:001673	oil seep
OBT:002156	oil sludge
OBT:001674	oil spill
OBT:000774	oil tanker
OBT:001237	oil well
OBT:001238	oilfruit and primary derivative thereof
OBT:001675	oil-water separator
OBT:001676	okpehe
OBT:002537	okra
OBT:002157	okra and related product
OBT:003108	oleaginous seed based drink
OBT:002158	oleander
OBT:000361	oligotrophic
OBT:002538	oligotrophic water
OBT:003008	olive
OBT:003109	olive and primary derivative thereof
OBT:003158	olive as food
OBT:003536	olive oil
OBT:002159	olive tree
OBT:001677	omasum
OBT:002539	onion
OBT:002160	onion and related product
OBT:003159	onion plant
OBT:000362	oomycete
OBT:001678	open pit mine
OBT:003268	open skin wound
OBT:000775	open-ocean
OBT:000363	operating room
OBT:002161	opossum
OBT:000776	opportunistic pathogen
OBT:001239	oral thermometer
OBT:003009	orange
OBT:002162	orange and primary derivative thereof
OBT:002540	orange as food
OBT:003585	orange juice
OBT:001240	orange pigmented
OBT:001679	orange storehouse
OBT:002163	orange tree
OBT:002541	oregano
OBT:002164	oregano and related product
OBT:000364	organ
OBT:003345	organic compound contaminated soil
OBT:001680	organic leachate
OBT:000365	organic matter
OBT:000777	organic waste
OBT:000778	organotroph
OBT:001681	ornemental tree
OBT:002327	Ornithodoros moubata
OBT:002328	Ornithodoros turicatae
OBT:000779	ornithogenic soil
OBT:000366	oropharynx
OBT:001392	Osmitopsis asteriscoides
OBT:000367	osmophile
OBT:000368	osmophobe
OBT:000369	osmotactic
OBT:000370	osmotolerant
OBT:000780	osteolytic bone lesion
OBT:002731	ostrich meat
OBT:003110	otter
OBT:000781	outdoor air
OBT:000782	outer ear
OBT:000783	ovary
OBT:001682	ovary wall
OBT:001241	oven
OBT:001683	ovule
OBT:001684	ovule part
OBT:002920	oxacillin resistant
OBT:000371	oxidase activity
OBT:000784	oxidase negative
OBT:000785	oxidase positive
OBT:000123	oxidoreductase activity
OBT:002165	oyster and product thereof
OBT:000786	pacemaker
OBT:000787	packaging
OBT:001685	packaging clean room
OBT:001686	packaging factory
OBT:001687	packed food
OBT:000788	packed lunch
OBT:002542	paddle fish meat
OBT:002166	paella
OBT:003372	PAH contaminated soil
OBT:000789	paired
OBT:001688	paisa mire
OBT:001689	palagonite rind
OBT:001690	palisade layer
OBT:002543	palm heart
OBT:002167	palm heart and related product
OBT:003065	palm oil
OBT:000790	pancreas
OBT:000791	pancreatic duct
OBT:001242	panda
OBT:003219	pantothenate enriched soil
OBT:001243	panty liner
OBT:003010	papaya
OBT:000792	paper
OBT:000793	paper carton
OBT:001244	paper gown
OBT:002168	paper manufacture
OBT:001691	paper mill
OBT:001692	paper mill sludge
OBT:000794	paper pulp
OBT:001245	paper towel
OBT:002544	parakeet
OBT:000372	parasite
OBT:001693	parasitic nematode
OBT:001246	parenchyma
OBT:003514	Parmesan
OBT:002169	parrot
OBT:002545	parsley
OBT:002170	parsley and related product
OBT:002546	parsnip
OBT:002171	parsnip and related product
OBT:000373	part of food
OBT:000014	part of living organism
OBT:003066	partridge
OBT:000795	passenger train
OBT:002172	passerine bird
OBT:001694	pasta and related product
OBT:001695	pasta based dish
OBT:002173	pasteurized food
OBT:002174	pastry product
OBT:000374	pasture
OBT:000375	pathogen
OBT:003220	patient
OBT:003269	patient with infectious disease
OBT:003348	PCB contaminated soil
OBT:000975	PCE contaminated site
OBT:002175	pea
OBT:001696	pea and related product
OBT:001247	pea family
OBT:003298	pea plant
OBT:003011	peach
OBT:002176	peach and primary derivative thereof
OBT:002547	peach as food
OBT:001697	peanut and primary derivative thereof
OBT:002177	peanut as food
OBT:003362	peanut beverage
OBT:002178	peanut butter
OBT:003390	peanut milk
OBT:003012	pear
OBT:002179	pear and primary derivative thereof
OBT:002548	pear as food
OBT:002549	pear tomato
OBT:002180	pear tree
OBT:003111	peat
OBT:001698	peat cut
OBT:001699	peat swamp forest
OBT:001700	peatland
OBT:002181	pecan
OBT:001701	pecan and primary derivative thereof
OBT:002829	penicillin resistant
OBT:002830	penicillin sensitive
OBT:002831	penicillin tolerant
OBT:002182	pepper
OBT:001248	peptic ulcer
OBT:002550	perch meat
OBT:000796	perchlorate-contaminated site
OBT:001702	pericarp
OBT:002921	pericycle
OBT:001249	perineal abscess
OBT:000376	perineum
OBT:001250	periodontal abscess
OBT:000797	periodontal lesion
OBT:001703	periodontal pocket
OBT:001704	periodontium
OBT:001251	peripheral nervous system
OBT:000798	periphytic
OBT:000124	periphyton
OBT:001252	perirectal area
OBT:000377	peritoneal cavity
OBT:000799	peritoneal fluid
OBT:001253	peritoneum
OBT:003221	peritrophic membrane
OBT:002551	permafrost
OBT:001705	permafrost sediment
OBT:000800	pest insect
OBT:003160	pesticide enriched soil
OBT:001706	pesto
OBT:001254	pet
OBT:003112	pet bird
OBT:003222	pet rabbit
OBT:003113	pet turtle
OBT:001707	petal
OBT:001708	petiole
OBT:003067	petite positive
OBT:003564	petit-suisse
OBT:001709	petrochemical factory
OBT:001710	petroleum refinery
OBT:001711	petroleum reservoir
OBT:000801	phagocyte
OBT:002183	phagocytosis resistant
OBT:000802	pharyngeal mucosa
OBT:002832	pharynx
OBT:003068	pheasant
OBT:002552	pheasant meat
OBT:003424	phenanthrene contaminated soil
OBT:000803	phenol
OBT:000015	phenotype wrt adhesion
OBT:000378	phenotype wrt antimicrobial impact
OBT:000379	phenotype wrt carbon source
OBT:001712	phenotype wrt chemical composition
OBT:000380	phenotype wrt color
OBT:000016	phenotype wrt community behaviour
OBT:000125	phenotype wrt disease impact
OBT:000381	phenotype wrt drug impact
OBT:000126	phenotype wrt energy source
OBT:000017	phenotype wrt environment
OBT:000018	phenotype wrt growth
OBT:000127	phenotype wrt habitat acidity
OBT:000128	phenotype wrt habitat osmolarity
OBT:000129	phenotype wrt habitat oxygen
OBT:000382	phenotype wrt habitat salinity
OBT:000130	phenotype wrt habitat temperature
OBT:000131	phenotype wrt immune system impact
OBT:000383	phenotype wrt living energy source
OBT:000019	phenotype wrt metabolic activity
OBT:000384	phenotype wrt metal concentration impact
OBT:000132	phenotype wrt microbial-host interaction
OBT:000133	phenotype wrt molecule impact
OBT:000020	phenotype wrt morphology
OBT:000021	phenotype wrt motility
OBT:000134	phenotype wrt nutrient abundance
OBT:000022	phenotype wrt ploidy
OBT:000135	phenotype wrt pressure
OBT:000136	phenotype wrt radiation impact
OBT:000385	phenotype wrt reducing equivalent source
OBT:000137	phenotype wrt relative humidity impact
OBT:000386	phenotype wrt shape
OBT:000023	phenotype wrt stress
OBT:000138	phenotype wrt temperature impact
OBT:000024	phenotypre wrt genetic
OBT:001713	phloem
OBT:002553	photic zone
OBT:002922	photoautotroph
OBT:002923	photoheterotroph
OBT:002924	photolithoautotroph
OBT:003299	photoorganoheterotroph
OBT:000804	photosynthetic
OBT:000387	phototactic
OBT:000805	phototroph
OBT:000806	phylloplane
OBT:000807	phylloplane part
OBT:000388	phyllosphere
OBT:000389	phyllosphere part
OBT:000025	physiological phenotype
OBT:002732	phytopathogen
OBT:001714	phytoplankton
OBT:002184	pickled food
OBT:002554	pickles
OBT:002555	pico de gallo
OBT:002185	pie
OBT:000390	piezophile
OBT:000391	piezosensitive
OBT:000392	piezotolerant
OBT:003337	pig
OBT:000808	pig farm
OBT:003161	pig manure
OBT:002186	pigeon
OBT:002557	pigeon meat
OBT:000809	pigmented
OBT:002556	pig's trotter
OBT:000810	pillow as equipment
OBT:002187	pine
OBT:001715	pine forest
OBT:001716	pine forest humus
OBT:002925	pine litter
OBT:002188	pineapple and primary derivative thereof
OBT:002558	pineapple as food
OBT:003586	pineapple juice
OBT:001255	pink pigmented
OBT:001256	piping system
OBT:002189	pistachio
OBT:001717	pistachio and primary derivative thereof
OBT:003363	pistachio beverage
OBT:003391	pistachio milk
OBT:003114	pizza
OBT:000811	placenta
OBT:000026	planet
OBT:001257	plankton
OBT:000139	planktonic
OBT:000393	plant
OBT:003013	plant based drink
OBT:003530	plant based juice
OBT:002733	plant commensal
OBT:002190	plant cutting
OBT:002833	plant facultative symbiont
OBT:000140	plant habitat
OBT:000394	plant hosted
OBT:002834	plant litter
OBT:001258	plant material
OBT:000812	plant nodule
OBT:002835	plant obligate symbiont
OBT:000813	plant opportunist
OBT:000814	plant organ
OBT:000395	plant part
OBT:000815	plant product and primary derivative thereof
OBT:001718	plant residue
OBT:002734	plant symbiont
OBT:000816	plant tissue
OBT:001259	plantlet
OBT:000817	pleomorphic
OBT:003014	pleural empyema
OBT:000818	pleural fluid
OBT:003015	plum
OBT:002191	plum and primary derivative thereof
OBT:003223	plum as food
OBT:002559	plum tomato
OBT:002192	plum tree
OBT:002836	plumule
OBT:000819	pneumonic lesion
OBT:002193	poached food
OBT:001719	pocosin
OBT:001720	polar sea ice
OBT:002194	pollen
OBT:001721	pollen tube
OBT:000141	polluted environment
OBT:003323	polluted seawater
OBT:001722	pome fruit and primary derivative thereof
OBT:001260	pond
OBT:001261	pond water
OBT:003515	Pont l'Évêque
OBT:002195	poppy seed
OBT:001723	poppy seed and primary derivative thereof
OBT:000396	pore forming
OBT:000820	porifera
OBT:002196	pork
OBT:002560	pork chop
OBT:003270	portobello mushroom
OBT:000821	positive aerotactic
OBT:000822	positive chemotactic
OBT:001262	posterior intestinal content
OBT:001724	potato
OBT:002197	potato and related product
OBT:002561	potato as food
OBT:001725	potato based dish
OBT:001726	potato chip
OBT:001263	potato silage
OBT:000823	potluck
OBT:003300	poultry
OBT:002562	poultry deep litter
OBT:000824	poultry farm
OBT:001727	poultry house
OBT:002198	poultry litter
OBT:002199	poultry meat
OBT:001728	powdered food
OBT:001264	power plant
OBT:003595	pozol
OBT:003069	pozole
OBT:002563	prawn
OBT:002200	prawn and product thereof
OBT:003493	pregnant woman
OBT:000397	prepared food
OBT:001265	prepared meat
OBT:000825	prepuce
OBT:000142	presence of nanotube
OBT:000143	presence of quorum sensing
OBT:001266	preserved food
OBT:001267	pressed food
OBT:001729	pressure treated food
OBT:002201	primate
OBT:001268	primate part
OBT:000826	probe
OBT:000827	probiotic
OBT:002837	probiotic feed
OBT:001269	probiotic food
OBT:002202	processed cheese
OBT:000828	processed commodity and food
OBT:002838	produced water
OBT:002926	produced water from an oil well
OBT:002927	produced water of an oil reservoir
OBT:001730	progeny
OBT:003016	propolis
OBT:000829	prostate
OBT:000830	prosthetic joint
OBT:003324	prostitute
OBT:000398	prothesis
OBT:000399	prototroph
OBT:000400	protozoa
OBT:000144	pseudohyphae growth
OBT:000401	psychrophile
OBT:000402	psychrotrophic
OBT:002203	public bathing facility
OBT:000403	public building
OBT:000145	public equipment
OBT:001270	public house
OBT:002564	public sauna
OBT:000404	public toilet
OBT:001271	public toilet seat
OBT:000405	public transport
OBT:002204	pudding
OBT:002565	puff pastry
OBT:002928	pulp-bleaching waste water
OBT:002566	pumpkin
OBT:002205	pumpkin and related product
OBT:002206	pumpkin seed
OBT:001731	pumpkin seed and primary derivative thereof
OBT:001732	pupa
OBT:003224	puparia
OBT:001272	purple pigmented
OBT:000831	pus
OBT:002839	pyrazinamide resistant
OBT:003017	pyritic acid mine drainage
OBT:003325	quail
OBT:002207	quail egg
OBT:002567	quail meat
OBT:002568	quark
OBT:001273	quarry
OBT:002569	queso blanco
OBT:002570	queso fresco
OBT:001733	quiche
OBT:003392	quinate enriched soil
OBT:002208	quince and primary derivative thereof
OBT:002571	quince as food
OBT:002209	quinoa
OBT:001734	quinoa and primary derivative thereof
OBT:003364	quinoa beverage
OBT:000832	quinoa feed
OBT:003393	quinoa milk
OBT:002840	quinolone resistant
OBT:002572	rabbit
OBT:002210	rabbit meat
OBT:002211	rabbit tick
OBT:003480	Raclette
OBT:002212	radiation resistant
OBT:002213	radiation sensitive
OBT:002214	radiation tolerant
OBT:002841	radicle
OBT:002929	radioactive sediment
OBT:002573	radish
OBT:002215	radish and related product
OBT:002216	radish as food
OBT:002217	radish plant
OBT:002735	rainwater
OBT:001274	rainwater tank
OBT:003271	rainwater treatment utility
OBT:001735	raised mire
OBT:000833	rash
OBT:003018	raspberry
OBT:002218	raspberry and primary derivative thereof
OBT:002574	raspberry as food
OBT:002736	rat
OBT:002575	rat flea
OBT:002219	ratatouille
OBT:002576	ratite meat
OBT:001736	raw dough
OBT:001275	raw meat
OBT:001276	raw milk
OBT:000834	raw primary commodities
OBT:001277	raw seafood
OBT:002577	ray meat
OBT:000835	ready made meal
OBT:001278	ready-to-eat meal
OBT:003516	Reblochon
OBT:000406	recreational fishing fish pond
OBT:001737	rectal swab
OBT:001279	rectal thermometer
OBT:001738	rectum
OBT:001739	red clay
OBT:003425	red deer
OBT:002737	red deer meat
OBT:001280	red pigmented
OBT:002220	redcurrant and primary derivative thereof
OBT:002578	redcurrant as food
OBT:001740	red-pigmented bacteriome
OBT:001741	reef
OBT:000836	reef surface biofilm
OBT:001281	refinery
OBT:000837	refrigerator
OBT:002221	reheated food
OBT:003426	reindeer
OBT:002842	rennet
OBT:001282	reptile
OBT:001742	reptile and product thereof
OBT:000838	research and study center
OBT:003338	researcher
OBT:000839	residential carpet
OBT:000840	residential toilet
OBT:002843	resistance to amikacin
OBT:002844	resistance to cotrimoxazole
OBT:002845	resistance to dalfopristin
OBT:002846	resistance to imipenem
OBT:002847	resistance to levofloxacin
OBT:002848	resistance to quinupristin
OBT:000841	respiratory therapy equipment
OBT:000407	respiratory tract
OBT:000408	respiratory tract part
OBT:001283	restaurant
OBT:001743	reticulum
OBT:000409	rheotactic
OBT:003019	rhizoplane
OBT:000410	rhizosphere
OBT:000411	rhizosphere part
OBT:002579	rhubarb
OBT:002222	rhubarb and related product
OBT:002580	rice
OBT:002223	rice and primary derivative thereof
OBT:001744	rice based dish
OBT:003427	rice beverage
OBT:001745	rice chip
OBT:000842	rice feed
OBT:003455	rice milk
OBT:002581	rice paddy
OBT:002930	rice plant
OBT:002224	rice pudding
OBT:001284	rice silage
OBT:002582	rice straw
OBT:003568	rice vinegar
OBT:002583	rice waste
OBT:002225	rice-plant residue
OBT:002584	rice-straw residue
OBT:003456	ricotta
OBT:002849	rifampin resistant
OBT:002226	right arm
OBT:003428	ripened cheese
OBT:002227	ripened sausage
OBT:003301	ripening room
OBT:001285	river
OBT:002585	river sediment
OBT:002931	river water
OBT:002586	roach meat
OBT:000843	road
OBT:000844	road junction
OBT:000412	road part
OBT:000845	road side
OBT:003162	roadside soil
OBT:001746	roasted coffee bean
OBT:002228	roasted food
OBT:000846	rock
OBT:000847	rock scraping
OBT:002587	rocket
OBT:002229	rocket and related product
OBT:002230	rodent
OBT:000413	rodent nest
OBT:000848	rod-shaped
OBT:002738	roe deer meat
OBT:003527	romadur
OBT:003517	Romano
OBT:000414	room
OBT:000415	room floor
OBT:002850	root
OBT:001747	root and tuber vegetable
OBT:001286	root cap
OBT:003020	root cortex
OBT:001287	root cortex part
OBT:003070	root endodermis
OBT:000000	root for extraction
OBT:003272	root hair
OBT:002932	root nodule
OBT:000849	root part
OBT:001288	ropy colony
OBT:003518	Roquefort
OBT:002588	rosemary
OBT:002231	rosemary and related product
OBT:001748	rotting hay
OBT:000850	round-shaped
OBT:003071	royal jelly
OBT:002232	rum
OBT:001749	rumen
OBT:002589	ruminant
OBT:001289	ruminant digestive system part
OBT:000146	rural area
OBT:002590	rye
OBT:002233	rye and primary derivative thereof
OBT:000851	rye feed
OBT:001750	rye grass silage
OBT:000474	Saccharomyces cerevisiae starter
OBT:002591	sage
OBT:002234	sage and related product
OBT:003519	Saint-Nectaire
OBT:003520	Saint-Paulin
OBT:002235	sake
OBT:002739	sake brewery
OBT:003563	salami
OBT:001393	Salicornioideae
OBT:003225	salicylate enriched soil
OBT:002236	saline brine sediment
OBT:003226	saline lake
OBT:003072	saline marsh
OBT:001751	saline sediment
OBT:002851	saline wastewater
OBT:002592	saline water
OBT:001290	saline wetland
OBT:001291	saliva
OBT:001752	salivary gland
OBT:000416	salivary sediment
OBT:003021	salmon
OBT:003394	salmon egg
OBT:002593	salmon meat
OBT:002933	salmonides
OBT:002594	salsify
OBT:002237	salsify and related product
OBT:001753	salt
OBT:003115	salt contaminated soil
OBT:000852	salt crust
OBT:001754	salt lake mud
OBT:002595	salt pork
OBT:003163	salt stressed soil
OBT:002238	salted food
OBT:002740	salted lake sediment
OBT:003164	saltern
OBT:003227	saltern crystallizer pond
OBT:001755	salt-preserved food
OBT:001292	salt-tolerant plant
OBT:001293	sand
OBT:002852	sand aquifer
OBT:000853	sandstone
OBT:000854	sandstone monument
OBT:001756	sandwich
OBT:003228	sandwich bread
OBT:001294	sandy beach
OBT:001295	sandy bulk soil
OBT:001757	sandy sediment
OBT:000855	sandy soil
OBT:001296	sanitary towel
OBT:001297	sap
OBT:003326	saprophytic
OBT:003521	Sapsago
OBT:003302	sardine
OBT:002596	sardine meat
OBT:002239	sashimi
OBT:003022	sauce
OBT:003165	sauerkraut
OBT:000856	sauna
OBT:001758	sausage
OBT:000857	savannah
OBT:001759	saw mill
OBT:001298	sawmill
OBT:002853	scald
OBT:002240	scalded food
OBT:003457	schabziger
OBT:000858	school
OBT:000859	school bus
OBT:003327	scientist
OBT:003522	Scimudin
OBT:001760	scleractinian coral
OBT:001299	sclerenchyma
OBT:000860	scratch
OBT:000861	scrub as clothing
OBT:002241	sea cucumber and product thereof
OBT:001300	sea ice
OBT:002242	sea pineapple and product thereof
OBT:002243	sea salt
OBT:001761	sea sand
OBT:003273	sea urchin roe
OBT:000862	seabed
OBT:001301	seafood and seafood product
OBT:001762	seafood based dish
OBT:001763	seagrass
OBT:003073	seal
OBT:002934	seaweed
OBT:001302	sebum
OBT:000863	secretion
OBT:001303	sediment
OBT:002935	sediment contaminated by organic pollutants
OBT:001764	sedimentation pond
OBT:001765	seed
OBT:002244	seed eating bird
OBT:001766	seed part
OBT:001304	seedling
OBT:001305	self-heated organic material
OBT:001306	semen
OBT:003458	semi soft cheese
OBT:000864	sensor
OBT:001767	sepal
OBT:003116	septic tank
OBT:003395	sesame beverage
OBT:003429	sesame milk
OBT:002245	sesame oil
OBT:002246	sesame seed
OBT:001768	sesame seed and primary derivative thereof
OBT:000417	sessile
OBT:001307	sewage
OBT:002936	sewage disposal plant
OBT:001308	sewage oxidation pond
OBT:002854	sewage pipe
OBT:002855	sewage plant
OBT:001309	sewage sludge
OBT:003396	sewer
OBT:003365	sewerage system
OBT:000147	sexual mating
OBT:000148	sexual reproduction
OBT:002597	shad meat
OBT:001310	shale sandstone
OBT:002598	shallot
OBT:002247	shallot and related product
OBT:002937	shallow coastal aquifer
OBT:001769	shallow pond
OBT:001311	shampoo
OBT:002599	shark meat
OBT:002248	sharpshooter
OBT:001312	shaving cream
OBT:002938	shea cake digester
OBT:000865	sheathed
OBT:003531	sheep
OBT:000418	ship
OBT:000866	ship ballast
OBT:000867	ship ballast water
OBT:000419	ship hull
OBT:001313	ship scrapping waste
OBT:000868	ship tank
OBT:000420	shoe
OBT:001770	shoe factory
OBT:002741	shoot apex
OBT:001314	shore
OBT:001315	shoreline
OBT:000869	shower
OBT:000421	shower aerosol
OBT:002856	shower curtain
OBT:003229	shower head
OBT:000422	shrimp culture pond
OBT:000870	shrimp hatchery
OBT:001771	shrub
OBT:001772	sigmoid colon
OBT:000871	silage
OBT:001316	silcone rubber voice prothesis
OBT:002600	siliceous ooze
OBT:000423	silo
OBT:001317	silt
OBT:001318	silver pigmented
OBT:002249	simmered food
OBT:000872	singled
OBT:000873	sink drain
OBT:000874	site contaminated with organic compound
OBT:001319	skeleton
OBT:000875	skin
OBT:003230	skin abscess
OBT:000876	skin bump
OBT:002742	skin lesion
OBT:000877	skin nodule
OBT:000878	skin papule
OBT:000424	skin part
OBT:001320	skin ulcer
OBT:003231	skin wound
OBT:002250	slash pine forest
OBT:002251	slaughter plant
OBT:003328	slaughterer
OBT:001321	slaughtering product
OBT:002252	slaughtering waste
OBT:001322	slaugterhouse equipment
OBT:000425	slough
OBT:001773	sludge
OBT:000426	sludge blanket reactor
OBT:002939	sludge digester
OBT:000879	small colony
OBT:003303	small intestine
OBT:002743	small ruminant
OBT:003494	smear ripened cheese
OBT:002601	smelt meat
OBT:001774	smoked food
OBT:000880	smooth colony
OBT:001775	smooth cord grass
OBT:001323	snack
OBT:001776	snail
OBT:002253	snail product
OBT:001777	snake
OBT:002254	snake product
OBT:000881	snow
OBT:001324	soap
OBT:002255	soap scum
OBT:001778	soda
OBT:002940	soda lake
OBT:002744	soda lake sediment
OBT:000882	sofa as furniture
OBT:003459	soft cheese
OBT:001779	soft drink
OBT:002256	soft tick
OBT:000883	soft tissue
OBT:001325	soft tissue abscess
OBT:000427	soil
OBT:003117	soil contaminated with agricultural activity
OBT:003118	soil contaminated with industrial xenobiotic compound
OBT:003430	soil contaminated with used engine oil
OBT:000884	soil crust
OBT:000885	soil matter
OBT:003232	soil of roadside tree
OBT:000428	soil part
OBT:002257	soil with chemical property
OBT:002258	soil with physical property
OBT:001780	solar lake
OBT:003233	solar saltern
OBT:003339	soldier
OBT:002602	sole meat
OBT:000429	solfatara
OBT:001326	solfataric soil
OBT:001327	solid agricultural waste
OBT:003166	sorbet
OBT:000886	sorghum feed
OBT:001328	soup
OBT:003023	sour anaerobic digester
OBT:003397	sour cream
OBT:003234	sour milk
OBT:003398	sourdough
OBT:002745	sourdough bread
OBT:003537	sourdough starter
OBT:003340	sow
OBT:003366	soy beverage
OBT:003399	soy milk
OBT:003570	soy sauce
OBT:002259	soybean
OBT:001781	soybean and related product
OBT:003304	soybean plant
OBT:002603	spa
OBT:001782	spacecraft assembly clean room
OBT:003523	Spalen
OBT:002857	spectinomycin-resistant
OBT:003431	spelt beverage
OBT:003460	spelt milk
OBT:002746	spelt product
OBT:001783	sphagnum bog
OBT:001784	spice
OBT:001785	spider
OBT:002604	spinach
OBT:002260	spinach and related product
OBT:000887	spinal cord
OBT:000888	spiral-shaped
OBT:001329	spirillum
OBT:002261	spirit
OBT:001330	spirochete
OBT:000889	spirometer
OBT:000890	spleen
OBT:001331	splenic abcess
OBT:000430	spoiled food
OBT:001332	sponge
OBT:002262	spoon
OBT:000149	spore
OBT:000150	sporulating
OBT:001333	spring
OBT:003346	spring high in sulfide
OBT:002605	spring sediment
OBT:001334	sprout
OBT:002263	spruce
OBT:001335	sputum
OBT:000431	sputum sediment
OBT:000891	square-shaped
OBT:003074	squid
OBT:002264	squid and product thereof
OBT:002606	squirrel
OBT:002265	stable manure
OBT:000892	stalked
OBT:001786	stall
OBT:001787	star coral
OBT:000893	star-shaped
OBT:000432	starter culture
OBT:000894	starter yeast
OBT:002266	steak tartare
OBT:002267	steamed food
OBT:002941	stem
OBT:003075	stem cortex
OBT:001788	stem cortex part
OBT:003119	stem endodermis
OBT:003076	stem epidermis
OBT:003024	stem nodule
OBT:001336	stem part
OBT:001789	stem vegetable
OBT:000433	sterile clean room
OBT:000151	sterile water
OBT:002268	sterilized food
OBT:001337	stew
OBT:002269	stewed food
